Country,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
El Salvador,0.891130434,-24.26132639,4.057481065,4.714490229,9.783480426,-3.027924197
El Salvador,1.115169724,-11.48677926,-3.736799388,3.481923409,3.3601168,3.689140761
El Salvador,1.951692905,21.74338877,3.291139249,14.30343279,13.56890467,13.22774927
El Salvador,1.973247642,2.011263051,13.88888898,16.61763801,16.30367134,14.82466508
El Salvador,1.976864715,26.14353308,11.47776173,25.40019804,18.78009638,22.93900661
El Salvador,1.928146102,-21.4825529,-13.16590657,-33.05165354,-34.94571419,-28.94704162
El Salvador,1.939571754,-12.51200308,6.009936319,18.14957459,10.12978353,13.63012008
El Salvador,2.037417114,-1.54721272,22.36980075,16.93464883,9.52530647,18.25763798
El Salvador,1.94151755,-1.386642025,41.10254202,19.59248475,12.80137781,17.77387998
El Salvador,1.828062969,15.85513407,-25.26033996,-14.13506821,-32.78578583,-17.34617342
El Salvador,1.749354736,1.532532299,21.99027225,7.963496811,12.28705673,9.025352132
El Salvador,1.668830467,3.660014968,34.86937763,10.37666221,6.912913953,10.6820336
El Salvador,1.418913491,37.98510417,15.67220077,12.84904718,8.308219699,14.9115823
El Salvador,1.101956016,18.22242603,23.44857466,13.90055032,14.96460055,14.95620677
El Salvador,0.968850023,25.6963138,19.52528345,16.62401872,22.50539751,16.1805047
El Salvador,0.851484683,5.385270442,-21.22703396,10.08168309,20.17632264,7.44658809
El Salvador,0.784835281,31.24530487,4.740801711,5.301511077,6.194982288,6.627961549
El Salvador,0.72646979,0.270871995,32.30356907,3.685704772,16.27390214,6.994566654
El Salvador,0.65876726,3.21915865,-4.288194841,4.776547537,9.147741862,3.17763127
El Salvador,0.58458584,14.84364852,6.656256684,7.178120104,9.231512733,4.437451039
El Salvador,0.496988998,-2.840346565,4.487888708,5.048149979,9.964188905,4.222392746
El Salvador,0.387101407,5.184348324,-0.672614078,2.760838329,4.668375817,3.107312249
El Salvador,0.259079813,6.259425896,12.93990997,4.719314223,3.02543204,4.577488853
El Salvador,0.146112836,3.562448496,2.009029748,5.607575877,3.352751021,3.631249348
El Salvador,0.03582047,4.446440778,9.82972231,7.894113074,8.834527475,7.090738873
El Salvador,-0.05599706,11.75781053,17.46299539,9.856279708,11.49860477,8.857564548
El Salvador,0.160661245,4.796688771,10.16172097,10.70932758,6.39744379,6.324197852
El Salvador,0.396549976,10.5853681,2.542946331,7.057902697,8.433694713,5.732128323
El Salvador,0.380498077,-12.34978585,-31.82064896,-4.792043586,7.111105982,-2.141950684
El Salvador,0.375066407,17.91593529,24.32362281,3.658665222,2.268834983,4.808117763
El Salvador,0.381335792,18.25551689,17.32679387,10.53978239,10.26165279,9.951587944
El Salvador,0.390070697,3.94056408,4.958430234,4.695049436,5.444966302,5.434732373
El Salvador,0.3952582,6.980729103,-1.179360362,4.013527059,6.407144751,2.828040333
El Salvador,0.386119986,2.145280757,-1.015949301,1.375718997,0.523692028,2.739808943
El Salvador,0.346886381,3.504802314,1.333389939,2.697079806,7.271329231,3.738980575
El Salvador,0.312049335,-0.383461709,2.894816608,1.550473682,2.081204525,3.213518277
El Salvador,0.258282924,5.328785525,7.844370749,2.877906448,2.096180058,3.256359794
El Salvador,0.154596057,3.827758612,14.75470987,3.987285483,4.018669601,4.170126157
El Salvador,0.061739784,6.953513907,3.155818647,1.634843749,2.808392396,3.306129148
El Salvador,0.199260631,-21.82178686,-5.609950677,-7.261500263,12.8733443,-8.623598537
El Salvador,0.34064701,34.87773383,37.01113166,21.5180889,16.09220877,16.99272394
Equatorial Guinea,1.129340707,-1.924891098,1.728460354,9.36856399,,13.07686371
Equatorial Guinea,1.129340707,-1.924891098,1.728460354,9.36856399,8.38288726,13.07686371
Equatorial Guinea,22.93291959,-71.02943809,-45.37849205,16.29888095,2.581946019,36.60798524
Equatorial Guinea,6.310728625,11.3584135,11.05439529,-2.049289996,4.761796414,0.411694033
Equatorial Guinea,5.693934273,435.0886306,-24.51129013,36.20412374,-32.50444927,25.22506713
Equatorial Guinea,4.994198938,51.0104219,219.3285314,28.01932516,58.95174301,26.79244589
Equatorial Guinea,4.403236037,76.94144392,79.37777187,1.930822221,-17.07953199,21.78586085
Equatorial Guinea,4.054787122,4.266369759,-2.782161805,16.9379872,51.14084388,9.696474282
Equatorial Guinea,3.900256495,-16.86950406,-26.02319473,-18.13627593,12.4282005,-7.707645575
Equatorial Guinea,3.819856385,-12.38960477,178.3167694,5.562256837,-42.80434583,22.97178248
Equatorial Guinea,3.778979227,4.233840248,-14.03066839,29.21519768,3.60382226,1.035375874
Equatorial Guinea,3.765352629,29.82959219,-10.23150078,-1.75776305,26.10614643,18.06035292
Equatorial Guinea,3.770340731,18.64046645,12.40088192,-15.65292438,37.93280575,-1.332254839
Equatorial Guinea,3.797507285,4.075042694,11.26126766,-51.32542847,-50.6347803,-17.34375599
Equatorial Guinea,3.842279145,33.43623458,90.35348762,149.1082259,60.32699773,30.4081614
Equatorial Guinea,3.893604879,84.59765344,134.1777675,76.52471299,59.3046175,57.99055868
Equatorial Guinea,3.947488126,180.0482849,21.28313903,-1.69460887,34.68067381,92.1318211
Equatorial Guinea,3.99029014,-16.69703994,23.81937139,19.43303471,40.86240699,-16.15379865
Equatorial Guinea,4.016775337,78.44576111,17.67212761,1.209527897,-21.37506197,67.33997067
Equatorial Guinea,4.572011316,66.71669943,42.80381595,-22.78385497,6.143721073,64.73984799
Equatorial Guinea,5.006445472,49.45292054,28.15737872,47.15440192,3.097073276,46.12612927
Equatorial Guinea,4.844495113,19.96886549,-23.60876509,266.9768009,94.41066636,23.05290318
Equatorial Guinea,4.716256804,9.210458181,69.74154414,28.73070418,164.5729584,36.12088296
Equatorial Guinea,4.644153779,73.89048813,6.78247511,26.4356687,37.63775976,51.99858989
Equatorial Guinea,4.643403864,49.81719399,25.17766662,21.3539974,46.00926037,51.57464939
Equatorial Guinea,4.70576807,16.56525627,47.29100992,10.37161298,8.98438871,18.39106193
Equatorial Guinea,4.792924373,39.50609171,44.68081909,29.00367856,36.4773934,29.59570374
Equatorial Guinea,4.864704779,52.11701595,40.6495678,25.82316327,31.26575727,51.08880804
Equatorial Guinea,4.896122601,-36.60103984,8.831831422,14.43285081,27.3320842,-23.90950884
Equatorial Guinea,4.871005264,25.11084421,4.776507025,11.50669219,13.83160271,8.45591424
Equatorial Guinea,4.574043146,14.59511226,10.21006178,19.83807885,31.92893641,30.86670032
Equatorial Guinea,4.285210049,0.511190567,34.7719996,3.598479542,3.195289712,4.970838997
Equatorial Guinea,4.214433881,-7.791486393,-27.81463489,27.54674062,30.80329059,-1.996683947
Equatorial Guinea,4.119327203,-3.413779737,-6.164557667,4.975746537,2.31832373,-0.938604179
Equatorial Guinea,3.998662737,-47.93559649,-47.84727646,-15.66743243,-16.77726632,-39.38554912
Equatorial Guinea,3.857092904,-22.5829887,-42.32471254,2.44204628,-1.428664328,-14.68409371
Equatorial Guinea,3.70047901,24.26987737,-8.79396691,4.967413222,1.545458156,8.541141194
Equatorial Guinea,3.542924972,8.714848659,-4.361871426,9.235258487,6.587570576,7.34457756
Equatorial Guinea,3.391272566,-22.78018089,-46.23241992,-1.593128716,-6.755913434,-12.82532104
Equatorial Guinea,2.769938269,-27.98311322,-39.54606467,5.76333148,2.113087644,-12.22203496
Equatorial Guinea,2.407006301,56.0652504,-10.32895145,7.155312299,5.613109596,24.03745462
Estonia,-1.612516902,40.05013357,-18.6306045,-23.18208164,,-19.37216059
Estonia,-1.612516902,40.05013357,-18.6306045,-23.18208164,-10.40531262,-19.37216059
Estonia,-2.333513592,9.707526204,-5.716991854,10.60159129,24.9277065,-3.506223815
Estonia,-1.908289884,8.238477017,2.847881752,7.382968793,13.9570402,0.101091142
Estonia,-1.555301218,2.133884251,3.677651936,6.574379304,17.02992112,6.778007549
Estonia,-1.246235652,-0.630626728,11.20156148,6.964440281,-1.638968546,6.864487378
Estonia,-0.918678163,23.77064569,20.46751111,4.860035922,-2.767754542,7.762394575
Estonia,-0.727616796,15.08750027,13.23171942,9.571674105,11.5753067,10.0047874
Estonia,-0.542041332,-3.54816395,-16.73465292,1.689757954,7.689822401,1.653978722
Estonia,-0.471749871,-12.91003792,8.536988731,-6.507329059,-11.91472335,-1.267338035
Estonia,-0.635846964,9.243032552,14.17986285,9.095997621,4.674904606,9.912613147
Estonia,-0.630765961,11.4575507,31.17094466,18.10842975,14.93065003,17.79639993
Estonia,-0.622081726,32.17797953,43.19483511,33.12311381,31.58231818,34.01302182
Estonia,-0.596792786,31.43546314,21.1167353,22.46829638,19.75139686,23.00644331
Estonia,-0.573806588,24.40403359,11.76957795,13.60027699,12.65287283,16.1230747
Estonia,-0.587083715,16.75484865,44.19638918,18.64703092,13.44586649,20.75622823
Estonia,-0.455554986,30.38838606,32.36138076,28.64028325,32.32087336,31.78018221
Estonia,-0.265781673,14.89170013,-14.34393438,13.78690166,25.6144757,8.326742781
Estonia,-0.183917709,-25.94004679,-46.34735865,-16.81753782,-10.02599641,-19.21371063
Estonia,-0.226068374,22.63647248,2.19737353,-3.080901878,-5.249468527,-0.542832685
Estonia,-0.308365909,36.9478951,40.54533657,13.11565506,11.4169663,18.67662734
Estonia,-0.35760858,-1.157762556,14.01338197,-0.167467339,-1.62664089,-0.703726548
Estonia,-0.355338623,6.996370093,1.165245973,10.80984062,11.76617357,9.070833908
Estonia,-0.262219059,2.548802439,5.632130832,4.833752023,6.423607039,5.934388589
Estonia,0.009965569,-18.62979542,-20.49057963,-11.97537111,-10.08938881,-13.97476409
Estonia,0.096527079,4.553786155,5.591835836,5.458290549,5.927342609,5.13483203
Estonia,0.123335203,10.18081899,17.5167903,9.233789903,9.269619095,11.92151306
Estonia,0.349057227,11.51393798,20.47289067,13.35512157,12.98782547,13.74343399
Estonia,0.369928329,0.893087579,-5.655415219,2.159965022,3.668881447,1.492851886
Estonia,0.181230544,-5.37031783,21.34999834,2.039257011,7.19020912,0.928172494
Estonia,-0.055888025,33.99654014,14.85499751,14.32315205,13.14919973,18.55497985
Eswatini,2.76954055,7.965107541,4.044243646,13.1976355,,9.886106093
Eswatini,2.76954055,7.965107541,4.044243646,13.1976355,20.01618297,9.886106093
Eswatini,2.814045415,43.7365267,40.30976365,22.0952162,36.74970439,29.7861759
Eswatini,2.903459352,32.10469309,36.79299938,1.500381344,25.57576084,23.7547134
Eswatini,3.01461312,10.02716747,2.589494411,26.65915785,24.6129541,16.76191994
Eswatini,3.124809876,-0.096394372,-4.842224875,20.66236277,7.784427592,2.252655127
Eswatini,3.210728946,5.197132293,34.16485756,20.27480437,21.72284476,11.19036989
Eswatini,3.302060746,1.987507375,72.19078421,16.33424867,27.58974308,12.00882137
Eswatini,3.365545948,16.35466071,40.64122191,33.37576536,20.48729853,18.58902996
Ethiopia,2.868013937,14.25951171,60.01323244,35.1645242,,38.48845149
Ethiopia,2.868013937,14.25951171,60.01323244,35.1645242,11.42956807,38.48845149
Ethiopia,2.787771643,-0.015841913,1.294782565,12.52423188,18.93800567,10.26169503
Ethiopia,2.742357096,8.52007882,29.69422155,12.21378199,20.19480105,16.37493236
Ethiopia,2.732047473,-6.330099532,20.86127424,14.38804849,13.49392151,16.46025645
Ethiopia,2.753274935,-4.558702487,8.39061305,13.71903522,41.30532098,14.39313374
Ethiopia,2.758697834,3.937126508,9.546880083,6.479364804,6.184869198,6.426252172
Ethiopia,2.709374808,14.62409741,-7.183073427,2.126656887,-3.625654058,4.447753614
Ethiopia,2.691596443,9.435112093,19.11810299,18.37950261,3.494421743,15.39892912
Ethiopia,2.690414493,-6.298752212,-9.481548342,6.125879791,3.66496198,4.374578396
Ethiopia,2.638528,9.450764657,-5.849050507,5.170579937,-0.574315279,2.750685514
Fiji,1.843494424,17.82257678,23.71370587,33.47125806,,28.13205233
Fiji,1.843494424,17.82257678,23.71370587,33.47125806,27.57778215,28.13205233
Fiji,1.702079508,32.47011751,25.33742793,46.30727171,14.83477523,34.55007048
Fiji,1.624423053,42.40401463,10.26221766,25.64755128,26.75522105,31.25540691
Fiji,1.678980604,7.333324803,33.7674827,11.97865132,21.61650834,22.41518463
Fiji,1.876159249,-11.09547806,6.548448904,6.148972056,16.14900183,1.652866231
Fiji,2.161924423,20.75106891,10.89667219,-2.712621364,17.42000445,3.495196824
Fiji,2.389831951,10.83702626,13.59018393,21.90830255,21.51707627,15.17045028
Fiji,2.484961971,29.78030237,31.82759916,21.00758781,26.20753604,22.89419267
Fiji,2.500242503,25.27635322,12.13722405,18.36342849,10.81617467,17.93147879
Fiji,2.48967548,-8.906560844,15.65401055,12.8557083,5.70316392,2.745568849
Fiji,2.472942494,-2.918274441,-28.03972829,-2.327179539,7.903288859,-3.367951564
Fiji,2.455954278,-5.122837188,-24.42632324,-1.136494948,4.20790999,-5.940012852
Fiji,2.446391472,3.014439486,-3.733548407,1.593507217,-0.676857422,4.882444885
Fiji,2.378402417,0.274909983,-4.848416233,-3.529467576,-3.257012184,-3.12017745
Fiji,2.089046698,6.257972058,13.65951466,9.366785076,1.889128904,13.0614831
Fiji,1.631975957,-0.712875078,-24.47863921,-6.168934576,-8.007282404,-8.705224584
Fiji,1.270837253,17.21406835,-25.44825125,-4.083598547,-10.20301689,-5.767521592
Fiji,1.090309667,18.4692086,8.457875342,9.791089507,11.24394166,6.546332121
Fiji,0.999865408,12.46328374,28.97512008,20.17027862,14.17889724,13.05251832
Fiji,0.564048025,-4.849005673,10.78062972,0.500395995,3.534499593,3.504073457
Fiji,0.258271834,0.271963794,-3.577828437,12.97830025,13.94083095,10.73208385
Fiji,0.297257831,7.711628179,40.60061305,6.582389468,9.656487804,6.766485214
Fiji,0.203371017,20.22157243,-3.426995583,9.503868329,-1.325501379,11.59114665
Fiji,0.182472752,5.794138065,9.378934951,8.305742619,6.313909572,7.918374365
Fiji,0.541750921,22.827256,24.4882778,-4.095866651,6.429522311,8.039633357
Fiji,1.00861478,-4.484113891,5.88695511,-1.800742304,4.051220835,-1.809888653
Fiji,1.165215792,-21.18656535,13.46566595,-29.21991197,-18.01640887,-20.90948453
Fiji,1.164080708,17.64550051,12.93973177,23.6426707,7.056277946,17.13800804
Fiji,1.103565365,-7.410151478,-33.14913138,-0.699791,-5.916525322,-13.33689986
Fiji,1.058366937,-8.210414558,-1.649451959,1.940444353,-0.372852835,-1.535304757
Fiji,1.01875624,12.49449415,26.60636314,0.178295002,7.497132346,10.95352314
Fiji,0.990126969,22.37708673,48.72212791,28.13551743,24.07831075,25.48474117
Fiji,0.977273839,5.856754873,20.84430956,28.70416761,10.53763081,17.71088746
Fiji,0.949470055,9.78717307,-21.87351747,11.43324508,11.4090263,10.05854179
Fiji,0.932653502,-4.394899995,0.088791573,13.46436976,20.27743328,3.213266559
Fiji,0.856657868,6.572862921,-4.341946147,7.378126984,1.575097916,9.817298253
Fiji,0.682985871,22.5740875,43.80473363,1.171507128,-5.139010959,4.287055317
Fiji,0.518773188,-29.48789562,-34.83325418,-20.32277584,-11.80075369,-18.52182893
Fiji,0.420021234,27.10093326,9.802266494,4.959195848,-3.130905924,9.401575434
Fiji,0.35197847,24.05282111,34.22563002,16.56543842,39.00609359,20.18941034
Fiji,0.297680973,8.483981062,-13.44235941,6.316245577,13.77644625,5.231981062
Fiji,0.262771127,-1.825519559,68.7748619,4.47972278,6.674662762,5.492021757
Fiji,0.230663209,6.673784286,-12.38447936,16.30998503,22.41130845,15.91593629
Fiji,0.179125344,-10.04499822,3.472514254,-8.297687124,-2.856332998,-3.595435791
Fiji,0.127671173,0.570420538,-0.823040087,7.454422208,-1.039970915,5.292159346
Fiji,0.070559719,7.113844962,10.16557593,9.638328912,10.53037702,8.584707192
Fiji,-0.002502669,8.185133173,2.432995398,8.152398506,10.26771089,4.257173791
Fiji,-0.057780447,-1.000409915,-9.64244276,3.157458734,1.613469018,-1.786746736
Fiji,0.213072899,-53.24683493,-31.86850738,-9.975785383,-9.423591811,-18.3273148
Fiji,0.455008681,-4.886135577,16.69685254,2.908371001,3.048389658,-4.038274055
Finland,0.594199493,23.34671562,8.372209773,18.61460571,,17.68841487
Finland,0.594199493,23.34671562,8.372209773,18.61460571,18.68056726,17.68841487
Finland,0.567585328,31.80241297,38.72643416,29.07737958,29.51848837,32.07539634
Finland,0.523127553,38.83222496,52.93176065,24.65786429,29.59042104,27.60573248
Finland,0.443271786,2.223153634,15.84931436,25.20706297,33.41534589,18.60617815
Finland,0.300337397,14.95843898,-12.08175661,10.21753199,15.22585022,8.093868367
Finland,0.279778852,19.95026216,1.179735432,6.680896695,8.23577203,5.26102983
Finland,0.288283444,12.29719558,-4.306262642,7.899668877,5.975312312,8.411119538
Finland,0.256039054,30.19352103,38.36291512,20.0809184,19.57009776,22.59765434
Finland,0.311675686,25.73802839,35.96092728,19.4777746,21.34996445,20.9666542
Finland,0.427813596,-0.761979912,-11.15225836,-1.456017291,1.290926629,-2.234455689
Finland,0.562432485,-7.104868763,1.635732639,2.205911767,1.274291351,0.65768522
Finland,0.598152712,-4.019730013,-4.390771621,-3.256782922,-1.727933241,-3.452675447
Finland,0.535758453,6.581955313,-0.498084386,2.823659117,4.632000025,3.758720866
Finland,0.418436183,0.284130274,4.548940777,7.206097159,9.873259786,5.647662931
Finland,0.32632454,20.58563605,27.25118544,32.17836416,33.10222363,31.59452924
Finland,0.28473994,21.42238225,28.14656407,25.21352705,26.9720235,24.57313045
Finland,0.291656259,13.85746413,29.28028851,15.69356949,14.92520946,18.99938709
Finland,0.362150593,5.095394075,19.97678497,7.995841523,8.061463861,9.174311927
Finland,0.444558589,14.3267655,11.94259319,20.58790881,27.7504539,18.48739496
Finland,0.547653736,-13.24799846,-27.79387247,-1.505328783,3.492903407,-9.219858156
Finland,0.563777884,5.781816081,-22.9595509,-10.55684991,-10.60325623,-11.71875
Finland,0.485589299,-2.612604988,-30.08871786,-21.85181832,-23.89186082,-21.05261906
Finland,0.431946047,25.58442107,23.12307043,12.45896691,11.29572387,15.45720883
Finland,0.382294158,36.50441754,33.35702302,26.26488965,26.99104725,30.09708738
Finland,0.328410086,-0.003539109,-2.038656496,-0.37917569,-0.339667647,-1.492537313
Finland,0.297089518,-0.09956536,3.274829616,-6.949122161,-7.628674132,-3.787878788
Finland,0.264613829,4.672224934,11.75227046,3.039540095,1.965120789,5.511811024
Finland,0.231821054,1.324256095,-1.784547986,0.068253933,-0.665015448,0.746268657
Finland,0.207492376,3.91213292,-0.95871997,-9.138697507,-9.429529623,-6.666666667
Finland,0.227830831,-2.598908521,-0.000785023,2.862626952,3.93605201,2.380952381
Finland,0.242752412,6.269556736,2.739078005,10.22227482,11.78160525,8.527131783
Finland,0.23829961,16.87616388,23.52562723,25.7051875,25.34491218,22.14285714
Finland,0.290658584,19.0902968,18.44508836,14.87603306,15.57674815,15.20467836
Finland,0.34295173,8.356071169,11.76706167,5.035971223,5.008906166,4.060913706
Finland,0.384668831,13.26956416,3.317349146,5.479452055,5.455574705,5.853658537
Finland,0.426071602,19.8804594,25.72434382,15.58441558,14.97998977,17.97235023
Finland,0.466297035,14.28571429,9.817165139,13.48314607,15.41167944,11.328125
Finland,0.479264494,-28.83000266,-24.56486022,-4.95049505,-0.977705141,-11.57894737
Finland,0.45807918,5.075717399,1.509481907,-1.041666667,-2.870596009,-1.19047619
Finland,0.464175687,11.78267408,20.28006921,11.05263158,8.944148391,10.44176707
